ip,app,device,os,channel,click_time,attributed_time,is_attributed
20211,2,1,19,236,2017-11-09 01:11:53,,0
36183,2,2,100,205,2017-11-07 10:51:30,,0
39546,14,1,47,467,2017-11-08 19:17:35,,0
95585,17,1,13,280,2017-11-07 05:51:05,,0
39780,9,1,13,489,2017-11-08 07:31:48,,0
53454,18,1,19,439,2017-11-09 04:33:17,,0
115254,9,1,27,445,2017-11-07 17:52:56,,0
211682,2,1,19,122,2017-11-07 13:22:40,,0
95263,6,1,19,459,2017-11-09 13:44:02,,0
99906,3,1,19,280,2017-11-08 08:22:34,,0
31732,7,1,37,101,2017-11-09 15:08:03,,0
92673,18,1,19,439,2017-11-08 09:49:53,,0
37558,3,1,19,280,2017-11-08 02:23:41,,0
792,6,1,32,459,2017-11-07 01:23:58,,0
61986,15,1,37,315,2017-11-09 04:47:10,,0
37124,9,1,3,134,2017-11-09 04:51:31,,0
4989,14,1,13,379,2017-11-07 00:42:30,,0
157880,3,1,32,480,2017-11-08 04:40:09,,0
61974,15,1,19,480,2017-11-09 05:50:36,,0
91418,15,1,11,315,2017-11-08 01:25:37,,0
84725,2,1,13,212,2017-11-08 02:58:50,,0
106887,15,1,19,265,2017-11-08 01:00:09,,0
130262,6,1,13,459,2017-11-07 10:24:30,,0
48893,13,1,41,400,2017-11-07 13:41:14,,0
114235,3,1,19,480,2017-11-08 10:00:04,,0
92766,18,1,19,107,2017-11-09 14:14:44,,0
266055,26,1,13,266,2017-11-08 09:47:17,,0
73516,18,1,53,134,2017-11-08 22:14:43,,0
209659,3,1,6,489,2017-11-07 03:32:43,,0
278546,12,1,13,219,2017-11-08 11:26:08,,0
26995,2,1,25,435,2017-11-06 23:11:46,,0
194983,3,1,13,205,2017-11-09 06:29:18,,0
126308,14,1,25,489,2017-11-09 04:03:27,,0
80582,4,1,16,101,2017-11-08 02:30:54,,0
68681,2,1,14,236,2017-11-09 14:55:42,,0
145067,3,1,19,442,2017-11-08 12:07:00,,0
12738,3,1,14,173,2017-11-07 09:13:25,,0
30624,3,1,13,115,2017-11-07 05:18:04,,0
70521,2,1,8,237,2017-11-08 01:53:00,,0
159775,3,1,13,30,2017-11-09 14:12:04,,0
97666,15,1,8,430,2017-11-08 01:04:30,,0
119349,1,1,19,452,2017-11-09 08:20:39,,0
46698,9,1,8,232,2017-11-08 19:06:32,,0
27499,3,1,41,137,2017-11-08 15:46:00,,0
49602,6,2,19,459,2017-11-08 23:46:28,,0
84094,12,1,17,340,2017-11-09 02:25:13,,0
933,3,1,37,173,2017-11-07 08:05:36,,0
55090,3,1,17,205,2017-11-08 01:25:11,,0
9704,15,1,19,3,2017-11-07 07:04:15,,0
49602,2,1,13,477,2017-11-08 15:46:12,,0
40077,2,1,10,477,2017-11-07 11:23:06,,0
13870,9,1,13,489,2017-11-09 00:52:26,,0
26531,12,1,19,178,2017-11-08 09:27:43,,0
348295,12,1,37,259,2017-11-08 17:02:48,,0
90280,1,1,22,134,2017-11-08 11:58:27,,0
230190,12,1,22,424,2017-11-07 23:30:57,,0
8718,14,1,27,401,2017-11-08 13:49:18,,0
87879,15,1,9,430,2017-11-08 14:57:36,,0
22780,12,1,19,140,2017-11-09 04:30:40,,0
44328,12,1,27,245,2017-11-07 08:31:32,,0
53454,23,1,1,153,2017-11-09 03:40:25,,0
14692,18,1,19,379,2017-11-09 15:38:43,,0
85839,18,1,40,107,2017-11-06 23:15:19,,0
133980,11,1,53,319,2017-11-09 11:18:48,,0
30636,23,1,4,153,2017-11-08 02:17:10,,0
175758,20,2,19,259,2017-11-06 22:49:27,,0
6330,15,1,28,245,2017-11-07 08:42:06,,0
15877,12,1,6,326,2017-11-07 00:11:34,,0
49652,9,1,19,215,2017-11-08 07:47:27,,0
180124,9,1,19,120,2017-11-07 01:50:16,,0
262668,15,1,22,3,2017-11-08 12:25:50,,0
96723,3,1,13,280,2017-11-09 07:08:56,,0
92904,2,1,19,477,2017-11-07 05:47:34,,0
11260,25,1,10,259,2017-11-08 13:46:29,,0
17411,3,1,19,409,2017-11-07 10:28:37,,0
23320,1,1,13,153,2017-11-08 07:16:33,,0
32623,26,1,19,477,2017-11-09 01:25:46,,0
73011,24,2,1,178,2017-11-07 11:38:13,,0
172465,1,1,8,125,2017-11-07 04:09:27,,0
80096,9,1,3,134,2017-11-08 09:25:15,,0
66933,12,2,9,140,2017-11-08 04:53:20,,0
271740,3,1,10,280,2017-11-08 10:14:00,,0
124307,12,1,17,140,2017-11-07 01:40:50,,0
37972,28,1,13,135,2017-11-07 16:54:04,,0
109638,3,1,13,421,2017-11-08 02:26:04,,0
7906,12,1,17,140,2017-11-08 10:06:21,,0
114276,3,1,19,280,2017-11-08 01:44:29,,0
30795,18,1,14,134,2017-11-08 00:19:21,,0
74382,11,1,19,487,2017-11-09 14:46:09,,0
73516,12,1,19,259,2017-11-08 11:47:05,,0
18879,11,1,20,173,2017-11-09 08:01:47,,0
39782,2,1,13,205,2017-11-09 00:54:00,,0
176997,12,1,13,140,2017-11-07 09:47:15,,0
205623,18,1,32,121,2017-11-09 15:29:38,,0
207046,26,1,3,121,2017-11-07 08:20:09,,0
236217,3,1,25,173,2017-11-08 02:54:07,,0
119829,9,1,19,244,2017-11-08 12:22:26,,0
81606,12,1,18,265,2017-11-08 13:46:26,,0
65837,12,1,20,178,2017-11-09 06:33:14,,0
102460,11,1,70,487,2017-11-07 02:04:59,,0
50215,8,1,22,145,2017-11-09 03:08:06,,0
77457,12,1,20,265,2017-11-09 09:26:41,,0
118735,64,1,19,459,2017-11-08 03:46:39,,0
49602,64,2,9,459,2017-11-08 23:29:18,,0
14517,15,1,19,245,2017-11-08 07:14:17,,0
32585,18,1,37,107,2017-11-07 11:35:18,,0
111025,47,1,13,484,2017-11-09 15:27:32,,0
134243,150,1,19,110,2017-11-07 08:59:07,,0
4570,2,1,8,435,2017-11-07 14:22:23,,0
99856,17,1,13,280,2017-11-08 14:58:50,,0
192099,18,1,26,107,2017-11-08 10:30:04,,0
94003,3,1,37,280,2017-11-08 13:47:24,,0
175323,9,1,19,215,2017-11-08 10:05:12,,0
96907,26,1,22,121,2017-11-08 04:16:41,,0
29330,9,1,3,445,2017-11-08 16:04:02,,0
124245,23,1,22,153,2017-11-07 00:00:38,,0
189733,1,1,9,134,2017-11-07 05:51:50,,0
355227,7,1,19,101,2017-11-09 11:44:09,,0
96547,18,1,41,121,2017-11-07 17:37:53,,0
47948,3,1,6,280,2017-11-08 12:08:58,,0
112302,9,1,17,445,2017-11-09 10:49:53,,0
103036,24,1,19,105,2017-11-06 16:08:38,,0
111025,9,2,19,445,2017-11-08 15:19:34,,0
17845,2,1,19,122,2017-11-08 13:21:24,,0
85072,26,1,9,477,2017-11-08 13:15:04,,0
17149,7,1,13,101,2017-11-09 14:23:14,,0
18722,12,1,22,242,2017-11-07 02:37:58,,0
96831,9,1,19,466,2017-11-09 04:53:58,,0
39561,3,1,47,280,2017-11-07 07:11:00,,0
248005,9,1,40,232,2017-11-09 07:50:09,,0
112490,18,1,19,121,2017-11-09 06:31:47,,0
13112,14,1,19,349,2017-11-07 04:45:39,,0
69088,2,1,18,243,2017-11-09 04:33:38,,0
102800,64,1,19,459,2017-11-07 09:30:54,,0
171396,2,1,19,237,2017-11-09 04:47:10,,0
74068,3,1,13,173,2017-11-09 09:09:33,,0
25648,2,1,19,452,2017-11-09 10:51:42,,0
78477,12,1,19,409,2017-11-07 10:51:27,,0
106655,9,1,13,215,2017-11-06 19:13:03,,0
100485,28,1,3,135,2017-11-08 08:36:49,,0
48240,12,1,1,328,2017-11-08 15:20:44,,0
59125,2,1,13,205,2017-11-09 08:13:43,,0
245013,18,1,17,439,2017-11-07 22:40:23,,0
100182,18,1,19,121,2017-11-09 05:53:04,,0
7962,25,1,13,259,2017-11-08 04:05:24,,0
55030,6,1,6,125,2017-11-07 08:19:36,,0
212773,27,1,15,122,2017-11-08 14:28:07,,0
102931,3,1,16,130,2017-11-07 04:36:55,,0
81736,3,1,47,280,2017-11-07 05:17:15,,0
105560,18,1,19,134,2017-11-07 16:09:11,,0
57828,3,1,18,280,2017-11-08 15:12:58,,0
249199,9,1,19,215,2017-11-09 13:26:47,,0
176153,11,1,18,122,2017-11-07 03:11:01,,0
73954,9,1,19,334,2017-11-09 10:01:09,,0
53616,3,1,23,424,2017-11-07 05:14:56,,0
208301,29,1,22,213,2017-11-07 12:08:43,,0
124409,2,1,15,469,2017-11-07 23:04:15,,0
70464,3,1,18,489,2017-11-09 08:50:18,,0
113215,3,1,19,130,2017-11-09 14:03:04,,0
100571,1,1,19,13,2017-11-08 02:24:05,,0
105311,3,1,18,137,2017-11-07 15:04:12,,0
106178,21,1,19,232,2017-11-09 13:56:23,,0
180415,12,1,12,245,2017-11-06 22:16:15,,0
93869,3,1,22,280,2017-11-08 14:45:57,,0
100241,9,1,6,334,2017-11-07 10:04:49,,0
56488,3,1,6,19,2017-11-09 12:45:42,,0
7308,6,1,15,459,2017-11-08 06:50:31,,0
115880,14,1,19,442,2017-11-08 09:13:56,,0
5348,12,1,25,178,2017-11-09 06:40:50,,0
95498,5,1,25,377,2017-11-07 15:30:06,,0
149471,18,1,10,107,2017-11-08 15:59:56,,0
151739,9,1,18,232,2017-11-09 12:56:11,,0
9766,2,1,6,237,2017-11-09 02:37:30,,0
86585,14,1,13,401,2017-11-08 23:34:58,,0
14764,8,1,13,140,2017-11-07 09:50:25,,0
111005,12,1,3,328,2017-11-08 02:30:01,,0
37515,18,2,3,121,2017-11-08 15:47:30,,0
73516,2,1,19,219,2017-11-07 09:40:27,,0
108858,10,1,47,377,2017-11-08 13:27:05,,0
60752,12,1,41,259,2017-11-09 08:34:59,,0
125222,24,2,65,178,2017-11-07 01:37:25,,0
122548,18,1,13,439,2017-11-07 02:44:38,,0
209833,12,1,18,140,2017-11-07 09:34:32,,0
104809,3,1,18,280,2017-11-08 04:05:49,,0
84774,3,1,13,280,2017-11-08 09:29:03,,0
112525,55,1,13,406,2017-11-07 00:28:21,,0
76586,3,1,17,452,2017-11-08 03:13:38,,0
94491,2,1,13,435,2017-11-07 01:56:49,,0
168423,15,1,11,430,2017-11-07 01:15:01,,0
78446,9,1,19,466,2017-11-08 06:42:58,,0
108341,6,1,37,125,2017-11-08 18:44:21,,0
60069,1,1,13,101,2017-11-08 02:24:58,,0
90358,18,1,8,107,2017-11-09 06:11:16,,0
102879,9,1,58,244,2017-11-09 06:36:32,,0
36741,3,1,23,489,2017-11-07 23:19:45,,0
67606,9,1,19,234,2017-11-08 10:28:24,,0
14271,15,1,13,245,2017-11-08 14:31:08,,0
112862,2,1,35,452,2017-11-07 07:09:31,,0
180739,3,1,19,173,2017-11-08 04:14:55,,0
73487,9,1,19,234,2017-11-09 14:39:51,,0
5348,9,1,19,215,2017-11-08 10:37:35,,0
98129,32,1,10,376,2017-11-08 11:06:12,,0
74306,2,1,13,469,2017-11-07 16:22:49,,0
59207,3,1,13,280,2017-11-08 16:20:56,,0
65060,3,1,19,205,2017-11-08 02:28:18,,0
298277,15,1,8,130,2017-11-09 01:24:59,,0
100393,3,1,19,402,2017-11-07 01:53:26,,0
100268,9,1,19,334,2017-11-09 07:10:39,,0
88833,22,1,16,116,2017-11-07 04:39:25,,0
103247,14,1,19,442,2017-11-08 05:10:57,,0
114904,2,2,9,205,2017-11-08 05:19:49,,0
5348,3,1,23,280,2017-11-08 05:26:28,,0
182226,11,1,19,219,2017-11-07 15:44:47,,0
114904,2,1,19,205,2017-11-06 23:26:47,,0
87725,26,1,19,121,2017-11-08 07:50:57,,0
40945,2,1,13,212,2017-11-08 21:42:51,,0
86947,1,1,13,349,2017-11-08 06:26:21,,0
61048,3,1,20,280,2017-11-09 04:22:21,,0
117611,3,1,19,115,2017-11-07 11:43:00,,0
77048,2,1,13,212,2017-11-07 16:04:42,,0
114923,2,1,30,435,2017-11-09 01:16:58,,0
65427,12,1,19,245,2017-11-07 14:10:03,,0
52010,9,1,1,234,2017-11-07 10:38:03,,0
41691,27,1,1,122,2017-11-09 05:39:20,,0
28963,2,1,18,435,2017-11-09 14:56:35,,0
8403,15,1,25,130,2017-11-08 12:38:25,,0
152391,14,1,25,489,2017-11-08 16:51:39,,0
15878,28,1,30,135,2017-11-07 06:17:46,,0
73948,14,1,26,379,2017-11-06 16:12:31,,0
72433,2,1,6,469,2017-11-08 04:22:47,,0
119683,28,1,9,135,2017-11-07 13:09:11,,0
14236,2,1,30,477,2017-11-07 13:14:42,,0
300825,47,1,9,484,2017-11-09 07:00:21,,0
68303,9,1,13,442,2017-11-07 01:41:04,,0
1395,15,1,23,315,2017-11-08 00:59:29,,0
26147,3,1,15,280,2017-11-07 07:46:59,,0
7572,3,1,19,137,2017-11-07 09:43:52,,0
40317,25,1,13,259,2017-11-08 12:58:14,,0
55080,6,1,19,459,2017-11-08 03:24:32,,0
85188,17,1,19,280,2017-11-08 04:04:03,,0
36663,9,1,19,489,2017-11-09 04:27:09,,0
125676,3,1,19,280,2017-11-07 02:49:10,,0
10813,18,1,6,121,2017-11-09 06:37:01,,0
82158,3,1,18,480,2017-11-07 01:46:42,,0
192690,14,1,16,439,2017-11-07 05:00:03,,0
134147,3,1,19,442,2017-11-07 07:37:35,,0
25553,2,2,20,205,2017-11-09 07:00:12,,0
36582,24,1,15,178,2017-11-07 05:40:46,,0
75431,12,1,13,140,2017-11-08 15:00:50,,0
44153,3,1,17,280,2017-11-07 08:25:01,,0
70683,12,1,17,178,2017-11-09 09:50:58,,0
94450,12,1,13,340,2017-11-08 06:39:27,,0
85839,3,1,53,130,2017-11-09 06:36:43,,0
110589,3,1,19,280,2017-11-08 04:43:20,,0
192149,3,1,16,379,2017-11-07 10:48:28,,0
67439,12,2,23,259,2017-11-09 05:50:26,,0
100502,9,1,20,127,2017-11-09 00:18:17,,0
123994,18,1,19,107,2017-11-07 16:55:22,,0
103831,9,1,13,489,2017-11-08 00:21:48,,0
85847,2,1,13,237,2017-11-09 06:06:14,,0
13909,9,1,13,134,2017-11-07 08:48:36,,0
134389,3,1,13,280,2017-11-07 06:01:25,,0
181972,14,1,13,439,2017-11-08 05:02:35,,0
31039,14,1,49,349,2017-11-07 09:47:10,,0
18927,12,1,13,178,2017-11-09 02:04:35,,0
108942,2,1,19,122,2017-11-08 22:24:21,,0
50461,3,1,17,280,2017-11-09 07:23:32,,0
119517,12,1,19,245,2017-11-06 18:15:33,,0
18812,13,1,30,477,2017-11-07 08:00:54,,0
32985,2,1,22,469,2017-11-08 23:06:45,,0
44312,12,1,19,178,2017-11-08 01:12:06,,0
162648,3,1,19,371,2017-11-07 00:23:30,,0
72666,9,1,27,466,2017-11-08 09:52:03,,0
131891,15,1,19,245,2017-11-09 03:39:14,,0
357416,18,1,8,121,2017-11-09 07:58:09,,0
92964,9,1,19,107,2017-11-09 11:21:41,,0
108568,15,1,18,430,2017-11-07 18:04:59,,0
60909,15,1,17,245,2017-11-06 22:10:15,,0
74784,18,1,13,439,2017-11-08 14:11:19,,0
113170,18,1,13,134,2017-11-08 23:08:37,,0
8330,3,1,13,280,2017-11-08 08:53:39,,0
40022,2,1,6,477,2017-11-09 01:15:59,,0
68965,26,1,13,262,2017-11-08 01:31:47,,0
113138,12,1,27,481,2017-11-07 12:07:06,,0
39083,1,1,36,134,2017-11-07 14:23:52,,0
118315,2,1,13,237,2017-11-09 03:05:28,,0
95766,1,1,13,115,2017-11-07 02:34:41,,0
84644,15,1,13,140,2017-11-09 15:35:32,,0
29385,23,1,19,153,2017-11-09 10:39:22,,0
121510,17,1,13,128,2017-11-09 15:00:35,,0
45015,21,1,18,232,2017-11-07 17:13:14,,0
74151,2,1,8,122,2017-11-08 01:40:33,,0
106136,3,1,13,130,2017-11-07 21:20:52,,0
13597,14,1,27,480,2017-11-09 04:17:29,,0
21939,12,1,25,178,2017-11-08 05:20:08,,0
959,3,1,20,113,2017-11-08 02:38:11,,0
95546,21,1,25,128,2017-11-08 15:55:03,,0
212130,8,1,13,145,2017-11-07 03:34:43,,0
279,18,1,118,107,2017-11-07 02:40:33,,0
95177,18,1,13,121,2017-11-08 17:03:30,,0
12524,2,1,6,205,2017-11-07 18:24:13,,0
80542,15,1,19,480,2017-11-09 13:56:11,,0
89250,9,1,17,215,2017-11-08 09:58:14,,0
8469,12,1,18,105,2017-11-08 04:49:42,,0
39517,3,1,13,466,2017-11-06 16:56:52,,0
5314,3,1,13,466,2017-11-07 11:30:21,,0
53730,3,1,19,424,2017-11-07 00:57:50,,0
5348,18,1,19,439,2017-11-09 13:53:24,,0
77048,151,0,38,347,2017-11-07 19:13:07,,0
44725,3,1,13,402,2017-11-07 08:56:06,,0
5322,2,1,13,236,2017-11-08 14:30:06,,0
28078,2,1,13,237,2017-11-07 01:34:57,,0
151574,9,1,36,134,2017-11-07 02:14:31,,0
173940,12,1,8,178,2017-11-07 10:38:31,,0
234929,3,1,15,137,2017-11-08 05:37:54,,0
19375,15,1,7,315,2017-11-07 15:56:31,,0
161453,15,1,27,245,2017-11-08 10:29:09,,0
22464,9,1,35,127,2017-11-09 06:52:31,,0
8019,11,1,14,137,2017-11-08 11:02:40,,0
47773,15,1,13,245,2017-11-08 00:35:18,,0
7962,14,1,12,489,2017-11-08 13:18:10,,0
112412,9,1,13,442,2017-11-08 05:31:47,,0
109723,6,2,13,125,2017-11-08 09:46:26,,0
136059,18,3032,607,107,2017-11-07 08:24:09,,0
144327,18,1,3,107,2017-11-09 08:46:07,,0
17077,15,1,19,245,2017-11-08 08:38:21,,0
327337,36,1,8,373,2017-11-09 11:59:44,,0
164210,3,1,13,480,2017-11-09 10:56:11,,0
104470,12,1,13,105,2017-11-07 23:56:14,,0
63089,2,1,19,237,2017-11-06 17:33:05,,0
115224,12,1,22,481,2017-11-09 13:52:53,,0
103148,232,3866,866,347,2017-11-09 13:56:59,,0
74205,12,1,18,245,2017-11-08 11:14:26,,0
17289,3,1,3,280,2017-11-08 02:38:53,,0
39026,2,1,13,219,2017-11-08 02:48:33,,0
33790,12,1,19,328,2017-11-08 23:19:33,,0
185993,26,1,19,266,2017-11-07 12:21:49,,0
114547,15,1,19,430,2017-11-07 07:53:20,,0
57223,2,1,19,122,2017-11-07 12:55:07,,0
191567,25,1,8,259,2017-11-06 16:59:15,,0
22268,12,2,9,178,2017-11-07 15:01:57,,0
155654,15,1,32,430,2017-11-08 04:32:12,,0
308246,12,1,53,245,2017-11-09 03:44:08,,0
100005,9,1,19,232,2017-11-09 14:33:29,,0
76883,3,1,1,280,2017-11-09 05:55:57,,0
318678,12,1,15,205,2017-11-09 01:16:25,,0
78446,3,1,25,280,2017-11-08 04:28:14,,0
23203,6,1,8,459,2017-11-07 10:25:08,,0
111025,21,1,13,128,2017-11-09 01:00:49,,0
48193,18,1,19,439,2017-11-08 12:04:50,,0
116651,18,1,10,134,2017-11-07 22:39:19,,0
86155,2,2,56,477,2017-11-06 16:33:43,,0
360273,23,1,47,153,2017-11-09 04:44:57,,0
5178,3,1,16,280,2017-11-09 05:43:27,,0
73487,2,1,13,469,2017-11-08 22:05:58,,0
95585,1,1,13,137,2017-11-07 13:45:16,,0
10590,9,1,53,334,2017-11-07 01:28:38,,0
187260,13,1,13,477,2017-11-09 09:18:01,,0
87713,18,1,36,107,2017-11-09 09:39:21,,0
5314,2,1,31,237,2017-11-07 10:56:32,,0
6713,3,1,22,452,2017-11-08 11:41:29,,0
15261,18,1,20,376,2017-11-07 07:17:08,,0
6227,3,1,19,466,2017-11-08 09:14:39,,0
73487,12,1,19,259,2017-11-08 14:02:05,,0
69753,15,1,10,315,2017-11-08 03:58:06,,0
140309,2,1,22,122,2017-11-07 16:13:54,,0
70746,9,1,8,134,2017-11-08 00:40:12,,0
82554,18,1,35,121,2017-11-08 14:08:03,,0
27945,12,1,16,245,2017-11-09 02:34:24,,0
22701,3,1,20,280,2017-11-08 05:07:44,,0
119531,12,1,15,105,2017-11-08 23:50:27,,0
86908,9,1,13,442,2017-11-09 06:52:21,,0
111251,23,1,19,153,2017-11-07 14:56:54,,0
54841,3,1,18,137,2017-11-08 00:50:25,,0
66289,12,1,13,259,2017-11-08 23:04:42,,0
79433,3,1,8,130,2017-11-07 03:04:39,,0
195144,12,1,14,245,2017-11-07 15:05:43,,0
14692,14,1,6,480,2017-11-08 08:43:44,,0
32490,3,1,6,280,2017-11-07 01:58:16,,0
196934,2,1,16,219,2017-11-07 01:52:19,,0
85139,11,1,17,325,2017-11-08 07:07:29,,0
24361,3,1,19,409,2017-11-07 11:46:05,,0
85085,18,1,13,134,2017-11-08 14:05:28,,0
354152,12,1,19,328,2017-11-09 06:54:07,,0
130666,21,1,13,128,2017-11-06 21:57:29,,0
116368,15,1,10,480,2017-11-08 01:05:44,,0
106524,14,1,12,356,2017-11-08 11:38:18,,0
69117,2,1,13,401,2017-11-07 23:30:46,,0
57828,3,1,18,489,2017-11-08 23:50:05,,0
43852,32,1,13,376,2017-11-07 06:41:37,,0
72500,24,1,17,105,2017-11-07 07:39:20,,0
37891,3,1,22,480,2017-11-08 05:44:57,,0
327391,15,1,23,265,2017-11-09 00:49:32,,0
140941,12,1,18,178,2017-11-07 06:50:31,,0
62220,9,1,13,466,2017-11-08 09:52:07,,0
31520,11,1,13,219,2017-11-09 03:36:58,,0
117630,12,1,13,245,2017-11-07 15:40:58,,0
114220,12,1,9,178,2017-11-07 05:01:16,,0
120141,17,1,10,280,2017-11-07 08:10:58,,0
115254,8,1,13,140,2017-11-07 11:22:38,,0
272252,2,1,25,237,2017-11-09 04:53:04,,0
32457,12,1,13,182,2017-11-08 02:50:18,,0
79745,2,1,8,237,2017-11-08 10:42:17,,0
142023,20,1,18,478,2017-11-08 04:02:21,,0
38000,23,1,17,153,2017-11-08 01:29:24,,0
68338,9,1,19,134,2017-11-08 08:34:00,,0
69235,3,1,18,280,2017-11-09 00:57:29,,0
66480,24,2,20,105,2017-11-09 14:52:30,,0
76885,12,1,19,245,2017-11-08 03:06:44,,0
24980,21,1,25,128,2017-11-08 04:30:55,,0
88284,21,1,19,128,2017-11-07 01:11:30,,0
11020,13,1,13,477,2017-11-08 09:24:27,,0
4302,26,1,22,121,2017-11-09 02:16:42,,0
97338,3,1,22,280,2017-11-09 03:20:28,,0
29748,12,1,6,340,2017-11-09 06:03:16,,0
181014,47,1,35,484,2017-11-09 11:35:35,,0
94748,3,1,15,280,2017-11-07 04:02:51,,0
40213,32,1,15,376,2017-11-08 14:10:43,,0
25818,2,1,13,205,2017-11-08 02:55:48,,0
24067,15,1,19,245,2017-11-07 10:41:13,,0
25539,15,1,12,3,2017-11-07 11:04:50,,0
77616,9,1,20,134,2017-11-08 00:38:39,,0
114878,2,1,19,205,2017-11-08 17:38:25,,0
111391,9,1,8,442,2017-11-06 23:58:44,,0
49462,1,2,79,125,2017-11-06 16:45:08,,0
65060,26,1,19,477,2017-11-09 02:25:08,,0
72085,14,1,13,401,2017-11-08 07:33:28,,0
54910,3,1,12,135,2017-11-08 19:24:56,,0
73496,26,1,26,121,2017-11-07 02:43:17,,0
29502,9,1,13,334,2017-11-08 10:43:14,,0
189488,64,1,18,459,2017-11-07 16:38:49,,0
95766,14,1,13,467,2017-11-07 12:08:34,,0
129856,2,1,10,237,2017-11-08 01:43:05,,0
199542,12,1,13,178,2017-11-07 13:57:49,,0
89313,3,1,19,19,2017-11-08 23:35:42,,0
41203,8,1,19,145,2017-11-06 23:16:38,,0
196158,12,1,10,219,2017-11-08 05:28:10,,0
48629,2,1,13,435,2017-11-08 05:49:39,,0
88971,3,1,13,280,2017-11-08 15:13:21,,0
104512,12,1,10,259,2017-11-09 07:36:53,,0
352142,3,1,18,211,2017-11-09 10:51:03,,0
76529,18,1,20,107,2017-11-08 10:04:00,,0
160571,9,1,4,334,2017-11-07 23:26:41,,0
109412,3,1,1,211,2017-11-08 15:51:45,,0
32592,18,1,13,121,2017-11-08 14:44:07,,0
68196,18,1,13,107,2017-11-09 12:17:34,,0
121256,8,1,20,145,2017-11-08 23:21:56,,0
325132,10,1,37,113,2017-11-09 05:02:02,2017-11-09 05:02:33,1
5633,12,1,13,178,2017-11-07 10:46:05,,0
67766,9,1,19,134,2017-11-08 03:01:52,,0
74020,12,1,16,178,2017-11-07 02:58:07,,0
30151,18,1,13,107,2017-11-07 12:10:24,,0
837,21,1,16,128,2017-11-08 07:20:43,,0
124172,8,1,19,140,2017-11-07 14:08:23,,0
62960,26,1,13,121,2017-11-08 13:09:43,,0
138422,8,1,8,140,2017-11-09 02:50:09,,0
63484,18,1,16,107,2017-11-08 10:41:24,,0
278490,3,1,28,442,2017-11-08 02:51:26,,0
16741,3,1,17,280,2017-11-09 05:15:13,,0
8830,9,1,19,334,2017-11-08 12:37:40,,0
123387,12,1,13,265,2017-11-08 08:40:42,,0
49428,3,1,19,280,2017-11-08 01:21:05,,0
271198,2,1,8,237,2017-11-08 10:12:22,,0
96249,7,1,19,101,2017-11-07 10:31:59,,0
70416,12,1,10,265,2017-11-09 08:24:36,,0
71373,9,1,20,232,2017-11-08 11:34:14,,0
119037,11,1,13,122,2017-11-07 02:27:35,,0
53389,35,1,19,21,2017-11-07 03:03:16,2017-11-07 03:05:13,1
166410,26,1,19,121,2017-11-06 23:03:18,,0
123258,9,1,18,442,2017-11-07 04:39:04,,0
84612,11,1,22,122,2017-11-08 10:43:03,,0
196550,9,1,19,334,2017-11-08 01:19:44,,0
193464,3,1,13,409,2017-11-07 23:12:19,,0
112356,18,1,6,107,2017-11-09 11:42:19,,0
127114,3,1,12,280,2017-11-08 02:31:32,,0
62294,3,1,6,442,2017-11-08 10:06:22,,0
192972,10,1,19,113,2017-11-07 13:42:49,,0
209663,18,1,37,107,2017-11-07 23:28:30,,0
5314,8,1,25,145,2017-11-07 22:58:10,,0
53479,18,1,19,107,2017-11-08 15:09:14,,0
88143,2,1,17,452,2017-11-07 16:55:02,,0
121278,25,1,13,259,2017-11-09 13:56:05,,0
120940,9,1,25,215,2017-11-09 15:41:20,,0
99677,15,1,18,245,2017-11-08 11:13:58,,0
28223,12,1,18,140,2017-11-08 05:39:29,,0
211863,2,1,11,469,2017-11-07 00:10:21,,0
13784,21,2,2,128,2017-11-07 13:25:00,,0
91582,23,1,13,479,2017-11-08 02:30:19,,0
154166,14,1,25,463,2017-11-07 08:24:54,,0
68528,26,1,19,121,2017-11-09 13:29:55,,0
65659,36,1,13,373,2017-11-06 20:06:43,,0
84988,18,1,6,107,2017-11-07 13:16:58,,0
5348,12,1,19,135,2017-11-09 07:04:54,,0
87735,3,1,32,280,2017-11-09 05:47:30,,0
40154,11,1,22,325,2017-11-07 06:53:30,,0
26849,3,1,32,173,2017-11-08 06:10:43,,0
33516,12,1,20,481,2017-11-09 06:26:07,,0
73595,18,1,19,121,2017-11-08 15:41:40,,0
53331,18,1,17,376,2017-11-08 04:22:29,,0
8450,9,1,19,466,2017-11-09 09:29:19,,0
202090,25,1,13,259,2017-11-07 07:30:21,,0
5348,165,3866,866,347,2017-11-08 16:11:38,,0
84065,3,1,10,317,2017-11-08 07:09:11,,0
80356,9,1,5,107,2017-11-09 12:54:39,,0
83025,20,1,13,259,2017-11-07 02:44:11,,0
78959,12,1,17,178,2017-11-09 08:10:27,,0
6152,12,1,19,481,2017-11-07 06:53:20,,0
119149,12,1,8,178,2017-11-09 14:09:45,,0
241061,15,1,13,265,2017-11-08 00:28:31,,0
973,60,1,19,21,2017-11-07 08:04:53,,0
18868,12,1,13,205,2017-11-08 14:27:09,,0
99977,12,1,6,242,2017-11-07 00:52:31,,0
209663,2,1,17,205,2017-11-07 14:00:08,,0
71542,32,1,15,376,2017-11-09 01:01:56,,0
39459,20,1,19,259,2017-11-08 15:59:15,,0
85074,2,1,12,452,2017-11-09 12:49:55,,0
