ip,app,device,os,channel,click_time,attributed_time,is_attributed
43827,9,1,19,244,2017-11-09 09:24:03,,0
50223,15,1,13,245,2017-11-06 16:59:03,,0
126092,13,1,18,477,2017-11-09 01:05:35,,0
202225,2,1,17,477,2017-11-08 05:12:31,,0
181869,18,1,22,134,2017-11-09 04:47:22,,0
84991,19,0,24,213,2017-11-07 11:50:13,,0
41004,15,1,35,480,2017-11-09 08:36:03,,0
69017,22,1,19,116,2017-11-08 07:24:22,,0
12988,15,1,47,315,2017-11-07 07:38:06,,0
192670,33,3032,607,347,2017-11-07 13:46:58,,0
56720,3,1,20,211,2017-11-08 13:15:50,,0
176497,8,1,19,145,2017-11-06 18:58:38,,0
109764,2,1,18,237,2017-11-09 06:37:45,,0
77048,12,1,30,265,2017-11-07 01:57:45,,0
99944,18,1,6,107,2017-11-09 00:32:55,,0
12031,2,1,18,122,2017-11-07 14:44:05,,0
22109,11,1,19,487,2017-11-07 01:04:23,2017-11-07 01:19:12,1
32001,9,1,19,134,2017-11-08 07:50:27,,0
88342,9,1,19,134,2017-11-06 16:59:46,,0
73516,9,2,9,215,2017-11-07 14:12:50,,0
28186,18,1,10,439,2017-11-09 00:21:37,,0
4405,15,1,14,245,2017-11-09 06:06:34,,0
58614,18,1,19,107,2017-11-07 13:58:59,,0
48240,3,1,19,30,2017-11-09 15:15:53,,0
99754,3,1,19,205,2017-11-08 07:03:32,,0
47313,3,1,20,137,2017-11-07 22:51:43,,0
208260,15,1,20,315,2017-11-09 07:37:21,,0
207110,3,1,22,452,2017-11-08 20:11:35,,0
23413,3,1,13,205,2017-11-07 12:12:09,,0
88891,12,1,19,245,2017-11-07 23:58:46,,0
73516,2,1,20,477,2017-11-09 14:04:27,,0
89403,3,1,8,280,2017-11-07 05:35:49,,0
73814,12,1,11,265,2017-11-08 23:47:46,,0
125222,23,1,23,153,2017-11-07 13:30:58,,0
114314,3,1,12,280,2017-11-07 13:45:56,,0
273228,9,2,9,232,2017-11-08 03:16:23,,0
67407,3,1,19,137,2017-11-08 11:44:38,,0
19719,14,1,28,480,2017-11-08 03:04:43,,0
111629,15,1,13,245,2017-11-08 15:41:51,,0
168840,3,1,16,182,2017-11-08 02:20:27,,0
6360,12,1,19,326,2017-11-07 09:21:55,,0
98286,2,1,13,122,2017-11-07 10:28:50,,0
5449,12,1,19,265,2017-11-09 15:22:49,,0
42103,12,1,19,245,2017-11-08 13:57:12,,0
342777,18,1,10,439,2017-11-09 01:47:56,,0
303599,15,1,19,245,2017-11-09 05:00:59,,0
42748,9,1,19,334,2017-11-08 22:50:21,,0
132480,12,1,8,259,2017-11-08 11:42:55,,0
39670,2,2,13,205,2017-11-08 00:51:41,,0
84644,14,1,10,134,2017-11-09 12:42:39,,0
186545,8,1,37,145,2017-11-06 22:19:08,,0
53454,15,1,66,480,2017-11-07 12:13:22,,0
107458,2,1,10,236,2017-11-08 06:36:51,,0
71458,2,1,1,237,2017-11-08 02:54:13,,0
85644,18,2,19,449,2017-11-09 10:14:13,,0
95766,3,1,32,424,2017-11-07 11:04:17,,0
111025,15,1,41,153,2017-11-09 09:07:40,,0
118146,15,2,65,245,2017-11-08 21:38:32,,0
225587,24,1,19,105,2017-11-08 00:12:34,,0
137052,18,2,13,121,2017-11-08 07:08:26,,0
83824,21,1,25,232,2017-11-08 16:27:12,,0
100533,21,1,9,128,2017-11-08 09:45:19,,0
103176,3,1,20,409,2017-11-07 08:09:49,,0
61909,14,2,37,467,2017-11-08 16:23:03,,0
37287,9,2,3,244,2017-11-07 07:15:17,,0
119349,21,1,15,232,2017-11-09 12:06:54,,0
164358,23,1,12,153,2017-11-07 01:20:21,,0
126698,15,1,18,3,2017-11-06 22:59:12,,0
29290,8,1,9,145,2017-11-06 16:02:00,,0
111875,9,1,18,489,2017-11-08 02:52:45,,0
3219,6,1,13,459,2017-11-07 10:11:08,,0
29346,3,1,19,211,2017-11-08 11:03:07,,0
2022,3,1,13,173,2017-11-08 05:50:34,,0
37515,3,1,19,205,2017-11-08 15:57:47,,0
93836,18,1,18,121,2017-11-08 17:23:39,,0
5178,15,1,16,245,2017-11-09 06:30:00,,0
29330,18,1,13,121,2017-11-07 09:09:33,,0
243654,9,1,32,466,2017-11-09 15:27:12,,0
39691,14,1,13,401,2017-11-07 23:57:08,,0
66371,15,1,19,111,2017-11-09 10:53:27,,0
51017,1,1,18,349,2017-11-08 23:11:09,,0
17756,3,1,13,489,2017-11-08 03:03:04,,0
57555,17,1,25,280,2017-11-06 23:17:31,,0
26799,19,0,38,213,2017-11-09 10:24:17,,0
40372,8,1,19,145,2017-11-08 10:35:17,,0
40022,15,1,15,245,2017-11-06 17:31:19,,0
39200,9,1,6,215,2017-11-08 01:15:56,,0
57225,25,1,18,259,2017-11-07 13:45:20,,0
75868,12,1,13,178,2017-11-08 23:16:46,,0
35107,23,1,37,153,2017-11-07 05:14:52,,0
124470,20,1,13,259,2017-11-07 04:54:36,,0
1049,11,1,47,481,2017-11-07 14:37:26,,0
83604,1,1,6,153,2017-11-07 13:46:18,,0
40317,12,1,16,328,2017-11-07 10:33:08,,0
26839,13,1,22,477,2017-11-06 23:24:33,,0
152974,3,1,19,115,2017-11-07 10:57:53,,0
18966,12,1,19,124,2017-11-08 15:15:55,,0
73516,15,1,43,245,2017-11-09 00:15:12,,0
32164,3,1,13,280,2017-11-07 04:24:33,,0
242317,12,1,55,205,2017-11-08 04:52:48,,0
118311,11,1,23,319,2017-11-09 11:02:46,,0
6668,12,1,8,178,2017-11-08 14:14:50,,0
44524,18,3543,748,107,2017-11-07 18:12:42,,0
113682,2,1,3,477,2017-11-07 13:25:16,,0
43999,64,1,13,459,2017-11-08 15:08:27,,0
139239,23,1,19,153,2017-11-08 04:45:46,,0
94048,12,1,13,145,2017-11-07 15:00:26,,0
29786,3,1,19,280,2017-11-09 05:59:03,,0
109135,14,1,19,480,2017-11-07 10:12:33,,0
170405,2,1,13,219,2017-11-08 10:46:25,,0
43510,3,1,3,480,2017-11-08 11:14:42,,0
73487,14,1,19,349,2017-11-08 16:07:30,,0
227290,9,1,13,442,2017-11-08 15:01:49,,0
193548,15,1,19,480,2017-11-09 11:34:51,,0
77937,3,1,19,280,2017-11-09 00:57:08,,0
46667,2,1,25,469,2017-11-06 17:04:32,,0
5314,18,1,22,439,2017-11-09 15:37:21,,0
105404,18,1,41,376,2017-11-07 03:03:33,,0
20411,12,1,3,145,2017-11-08 00:15:33,,0
84644,14,1,9,379,2017-11-07 10:11:22,,0
40768,12,1,13,182,2017-11-09 09:30:38,,0
172959,14,1,16,480,2017-11-09 10:55:03,,0
46797,12,1,4,424,2017-11-08 06:36:56,,0
27629,233,3032,607,347,2017-11-07 13:13:21,,0
98033,3,1,19,115,2017-11-07 13:50:21,,0
103047,6,1,19,459,2017-11-07 23:44:06,,0
43827,2,1,1,477,2017-11-07 13:06:11,,0
5314,2,1,6,477,2017-11-09 02:08:38,,0
105282,1,1,19,17,2017-11-07 02:06:25,,0
301674,94,1,19,361,2017-11-09 01:27:19,,0
19832,3,1,8,280,2017-11-07 10:16:24,,0
292044,7,1,19,101,2017-11-09 09:02:36,,0
101842,6,1,14,459,2017-11-08 01:47:26,,0
9876,18,1,10,107,2017-11-07 15:15:41,,0
32470,18,1,13,107,2017-11-09 13:10:45,,0
9382,2,1,13,219,2017-11-08 01:16:55,,0
100530,18,3543,748,107,2017-11-08 00:41:08,,0
123703,14,1,9,439,2017-11-08 14:40:03,,0
131968,2,1,19,219,2017-11-07 13:57:19,,0
90723,3,1,13,280,2017-11-07 14:29:09,,0
191502,21,1,13,128,2017-11-07 02:28:38,,0
73916,23,1,22,153,2017-11-09 08:46:25,,0
114220,2,1,2,469,2017-11-08 00:15:30,,0
48140,58,3543,748,347,2017-11-08 15:07:07,,0
295437,3,1,19,280,2017-11-09 14:44:18,,0
78559,2,1,15,435,2017-11-08 02:49:04,,0
211965,9,1,8,445,2017-11-08 00:19:36,,0
349097,9,1,15,127,2017-11-09 09:40:57,,0
108341,2,1,13,205,2017-11-07 14:00:50,,0
65501,3,1,13,280,2017-11-08 10:41:12,,0
22213,9,1,19,445,2017-11-07 09:45:52,,0
114220,9,1,19,232,2017-11-08 06:27:29,,0
63725,2,1,15,237,2017-11-09 13:45:41,,0
15759,9,1,19,244,2017-11-09 09:30:15,,0
113654,25,1,13,259,2017-11-07 10:52:19,,0
99483,9,1,13,466,2017-11-09 11:32:59,,0
58962,3,1,11,137,2017-11-09 11:20:42,,0
114276,25,1,10,259,2017-11-08 03:09:44,,0
86835,12,1,16,409,2017-11-09 13:41:23,,0
193419,2,1,13,477,2017-11-08 17:29:04,,0
111348,3,1,47,137,2017-11-08 03:21:57,,0
32170,8,1,13,145,2017-11-08 22:27:33,,0
22990,12,1,19,178,2017-11-07 03:34:41,,0
124678,2,1,41,452,2017-11-08 08:24:12,,0
35149,26,1,13,266,2017-11-09 01:13:32,,0
40157,8,1,13,145,2017-11-09 09:43:34,,0
43793,3,1,17,280,2017-11-08 05:16:47,,0
106337,3,1,2,280,2017-11-08 15:08:44,,0
103579,2,1,22,477,2017-11-08 06:49:22,,0
29835,12,1,13,178,2017-11-08 16:05:48,,0
116793,2,1,13,237,2017-11-08 06:05:39,,0
105292,2,1,20,205,2017-11-06 20:19:01,,0
116055,2,1,19,219,2017-11-07 06:38:57,,0
73152,2,1,18,237,2017-11-09 05:55:08,,0
180210,3,1,19,371,2017-11-07 01:35:39,,0
139925,20,1,19,478,2017-11-07 14:38:29,,0
110189,7,1,18,101,2017-11-09 04:46:08,,0
43437,12,1,8,265,2017-11-08 07:30:21,,0
117670,15,1,19,315,2017-11-09 03:22:28,,0
109146,20,1,23,259,2017-11-07 04:52:03,,0
42103,3,2,11,417,2017-11-08 14:46:04,,0
77048,151,0,38,347,2017-11-07 19:15:53,,0
218295,9,2,17,134,2017-11-08 16:05:15,,0
30587,12,1,19,259,2017-11-09 14:49:40,,0
44294,14,1,9,480,2017-11-09 15:16:09,,0
208968,14,1,18,379,2017-11-07 09:55:27,,0
105485,2,1,13,205,2017-11-07 18:42:20,,0
145178,3,1,11,280,2017-11-09 06:15:59,,0
62469,13,1,19,477,2017-11-07 13:40:56,,0
166358,100,1,19,347,2017-11-07 17:27:49,,0
105311,23,1,41,153,2017-11-09 02:17:34,,0
70313,19,0,0,213,2017-11-09 15:45:54,,0
105651,20,1,18,478,2017-11-09 10:28:40,,0
75338,2,1,19,469,2017-11-07 00:49:00,,0
92951,14,1,13,379,2017-11-07 12:40:49,,0
42208,64,1,22,459,2017-11-06 17:04:12,,0
73234,3,1,18,211,2017-11-08 14:09:11,,0
90053,2,1,19,469,2017-11-07 09:11:01,,0
125551,8,1,12,145,2017-11-09 10:24:57,,0
191851,9,1,13,445,2017-11-08 13:32:05,,0
88652,12,1,19,205,2017-11-08 05:55:23,,0
124897,2,1,47,205,2017-11-07 23:19:04,,0
80762,12,1,13,265,2017-11-07 07:33:20,,0
89266,15,1,19,379,2017-11-07 00:09:00,,0
75952,21,1,13,232,2017-11-09 07:01:50,,0
230413,3,1,10,280,2017-11-08 03:40:42,,0
327239,45,1,19,411,2017-11-09 02:19:57,,0
112252,3,1,19,137,2017-11-08 09:20:03,,0
78744,3,1,22,137,2017-11-07 03:51:20,,0
79909,8,1,19,145,2017-11-09 04:52:01,,0
361981,14,1,32,379,2017-11-09 06:42:44,,0
105569,2,1,26,205,2017-11-07 00:52:22,,0
104309,23,1,19,153,2017-11-09 03:02:25,,0
48361,14,1,13,489,2017-11-08 17:47:03,,0
723,13,1,19,477,2017-11-08 16:05:23,,0
93395,24,2,27,178,2017-11-08 00:06:55,,0
17751,2,1,19,219,2017-11-07 03:34:58,,0
5348,3,1,20,280,2017-11-07 12:27:34,,0
75595,2,1,19,205,2017-11-08 16:18:12,,0
78716,20,1,13,259,2017-11-07 11:56:32,,0
7819,2,1,10,477,2017-11-08 23:17:42,,0
22908,9,1,19,244,2017-11-09 09:03:55,,0
73011,7,1,3,101,2017-11-09 12:36:24,,0
44725,8,1,37,145,2017-11-08 16:11:09,,0
66184,3,1,22,280,2017-11-08 12:46:36,,0
65285,20,1,13,259,2017-11-07 15:39:18,,0
120533,15,1,23,245,2017-11-07 06:09:26,,0
108619,12,1,13,265,2017-11-09 07:59:36,,0
263987,18,1,19,107,2017-11-08 03:46:33,,0
41229,18,1,13,107,2017-11-09 07:44:12,,0
35862,9,1,13,442,2017-11-07 14:41:06,,0
321069,15,1,13,315,2017-11-09 00:32:01,,0
68490,12,1,47,340,2017-11-08 13:27:21,,0
96198,3,1,42,280,2017-11-09 05:49:49,,0
59735,83,607,0,320,2017-11-08 09:09:01,,0
183694,8,1,6,145,2017-11-07 04:38:23,,0
34005,8,1,22,140,2017-11-08 12:25:37,,0
114854,18,1,19,439,2017-11-08 07:59:37,,0
169239,18,1,13,107,2017-11-07 02:58:12,,0
183029,3,1,19,480,2017-11-09 09:54:43,,0
58677,27,1,32,122,2017-11-09 07:12:06,,0
64563,9,1,26,442,2017-11-07 16:36:16,,0
45745,2,1,19,219,2017-11-08 14:38:34,,0
166040,8,1,19,259,2017-11-07 03:46:10,,0
52052,9,2,70,215,2017-11-08 08:58:26,,0
167411,15,1,32,245,2017-11-08 10:52:43,,0
98510,18,1,19,107,2017-11-09 09:00:41,,0
89210,6,1,22,459,2017-11-09 05:43:16,,0
60314,11,1,15,122,2017-11-08 00:36:47,,0
15214,3,1,23,280,2017-11-09 05:21:45,,0
2254,3,1,13,280,2017-11-09 06:04:51,,0
93041,2,1,13,477,2017-11-08 17:09:57,,0
92910,12,1,13,265,2017-11-09 15:04:50,,0
24860,9,1,8,134,2017-11-08 16:13:37,,0
19736,12,1,19,178,2017-11-07 10:28:06,,0
243504,18,1,13,134,2017-11-09 10:30:07,,0
71267,9,1,19,244,2017-11-08 11:55:04,,0
162258,1,1,19,134,2017-11-07 11:38:27,,0
115309,8,1,19,145,2017-11-09 09:31:53,,0
88283,2,1,6,243,2017-11-08 15:11:03,,0
15651,3,1,19,371,2017-11-08 00:35:16,,0
134541,2,1,18,435,2017-11-08 08:44:18,,0
78416,9,1,15,466,2017-11-08 13:38:58,,0
59108,21,2,13,232,2017-11-09 13:22:23,,0
286674,9,2,13,134,2017-11-08 00:07:49,,0
25097,2,1,13,237,2017-11-07 09:42:29,,0
95140,28,1,19,135,2017-11-08 15:10:37,,0
120567,18,1,16,121,2017-11-09 10:39:16,,0
19216,18,1,11,107,2017-11-08 07:24:17,,0
44607,2,1,27,469,2017-11-08 04:50:06,,0
85439,3,1,17,280,2017-11-08 18:32:09,,0
101994,44,3543,748,347,2017-11-08 13:05:28,,0
210304,18,1,17,107,2017-11-08 13:09:41,,0
48212,3,1,19,211,2017-11-09 04:45:21,,0
181264,21,1,36,232,2017-11-07 16:50:56,,0
95962,18,1,17,107,2017-11-09 00:59:54,,0
55575,12,1,13,140,2017-11-07 12:06:28,,0
7157,14,1,13,349,2017-11-06 19:15:26,,0
97948,28,1,6,135,2017-11-09 09:21:00,,0
30265,23,1,19,153,2017-11-07 10:34:45,,0
81125,15,1,19,379,2017-11-08 11:49:07,,0
20385,18,1,13,134,2017-11-09 11:43:56,,0
90759,15,1,14,153,2017-11-08 13:17:17,,0
31415,12,1,19,265,2017-11-07 17:52:16,,0
38721,11,1,18,219,2017-11-08 15:27:59,,0
44488,2,1,35,205,2017-11-09 14:41:52,,0
206660,10,1,19,377,2017-11-08 23:47:16,,0
21547,12,1,27,245,2017-11-08 22:35:54,,0
86402,12,1,10,178,2017-11-08 03:51:41,,0
78943,15,1,22,153,2017-11-08 17:06:48,,0
141314,24,1,13,178,2017-11-06 16:27:42,,0
60752,12,1,20,265,2017-11-08 03:58:41,,0
189786,15,1,31,153,2017-11-08 09:22:30,,0
207374,23,1,13,153,2017-11-08 23:29:38,,0
73933,2,1,22,237,2017-11-09 05:53:16,,0
157326,29,1,19,213,2017-11-06 16:19:24,,0
70551,2,1,17,122,2017-11-08 15:37:52,,0
11719,21,1,15,128,2017-11-07 15:52:19,,0
37752,12,1,13,178,2017-11-07 00:14:00,,0
100653,3,1,13,137,2017-11-07 05:33:11,,0
201182,18,1,19,107,2017-11-07 23:06:21,,0
80398,2,1,32,237,2017-11-08 05:32:48,,0
254623,9,1,13,334,2017-11-09 06:51:31,,0
123843,1,1,13,153,2017-11-09 15:25:12,,0
5348,18,1,13,439,2017-11-07 12:36:06,,0
23290,15,1,37,265,2017-11-08 10:25:57,,0
12140,3,1,17,280,2017-11-08 07:02:06,,0
39839,9,1,19,489,2017-11-09 12:07:31,,0
5038,13,1,13,477,2017-11-09 11:12:54,,0
72290,3,1,13,173,2017-11-09 05:20:40,,0
64670,3,1,19,280,2017-11-09 07:18:04,,0
130769,22,1,19,116,2017-11-09 09:42:32,,0
78646,2,1,19,18,2017-11-07 09:20:42,,0
19606,2,1,19,477,2017-11-07 12:47:57,,0
239724,21,1,25,128,2017-11-08 02:53:18,,0
345549,3,1,23,280,2017-11-09 00:09:26,,0
125934,2,1,17,477,2017-11-09 15:52:12,,0
160150,12,1,8,178,2017-11-07 03:37:35,,0
178172,9,1,3,334,2017-11-07 08:06:44,,0
577,18,1,15,134,2017-11-08 21:50:56,,0
103177,3,2,11,137,2017-11-08 05:23:25,,0
1543,3,1,22,19,2017-11-08 10:54:00,,0
98293,14,1,19,379,2017-11-09 12:42:43,,0
96844,12,1,6,265,2017-11-08 20:24:30,,0
313039,25,1,18,259,2017-11-09 15:52:09,,0
44513,2,1,28,435,2017-11-08 10:50:46,,0
103005,2,1,30,435,2017-11-07 07:25:20,,0
61785,12,1,13,265,2017-11-08 04:15:42,,0
42657,12,1,27,409,2017-11-09 14:49:53,,0
113324,15,1,9,245,2017-11-07 10:37:17,,0
185314,8,1,58,145,2017-11-09 12:23:43,,0
52557,25,1,13,259,2017-11-08 03:17:36,,0
117357,18,1,13,107,2017-11-09 03:08:57,,0
144979,15,1,22,245,2017-11-07 18:47:56,,0
120088,20,1,40,259,2017-11-07 14:17:07,,0
49107,23,1,37,153,2017-11-09 05:31:13,,0
44744,3,1,13,137,2017-11-08 19:52:46,,0
82755,3,1,9,280,2017-11-08 15:14:13,,0
185465,3,1,20,466,2017-11-09 05:23:05,,0
43881,9,1,25,107,2017-11-09 00:36:46,,0
75281,3,1,19,280,2017-11-07 04:10:45,,0
79125,3,1,13,280,2017-11-08 01:58:55,,0
46513,9,1,13,442,2017-11-07 16:10:05,,0
60909,2,1,19,435,2017-11-08 02:09:28,,0
21341,3,1,22,280,2017-11-08 06:25:38,,0
58871,9,1,18,244,2017-11-07 04:50:19,,0
92544,3,1,13,442,2017-11-07 06:24:21,,0
129667,15,1,22,245,2017-11-08 09:38:31,,0
60808,18,1,53,134,2017-11-08 04:28:07,,0
93262,6,1,20,459,2017-11-08 05:28:04,,0
7906,3,1,25,137,2017-11-07 03:06:25,,0
152932,3,1,13,409,2017-11-09 04:50:58,,0
66671,18,1,13,134,2017-11-07 08:19:16,,0
77102,13,1,19,477,2017-11-09 09:53:17,,0
137052,3,1,10,421,2017-11-09 07:04:32,,0
67708,11,1,12,487,2017-11-08 13:57:05,,0
35817,14,1,32,401,2017-11-08 09:07:27,,0
87045,14,1,13,480,2017-11-09 14:23:12,,0
37813,3,1,19,115,2017-11-08 09:34:16,,0
23724,9,1,9,442,2017-11-07 09:44:08,,0
82209,18,1,18,121,2017-11-09 08:06:41,,0
123681,13,1,14,469,2017-11-08 10:41:46,,0
132277,2,1,19,477,2017-11-07 04:41:54,,0
93021,3,1,8,153,2017-11-06 16:39:09,,0
111025,3,1,19,280,2017-11-08 16:44:26,,0
73487,12,1,13,328,2017-11-07 00:19:13,,0
36504,8,1,25,259,2017-11-09 02:24:38,,0
67197,1,1,18,153,2017-11-08 14:22:23,,0
96105,2,1,1,435,2017-11-06 16:18:06,,0
123145,9,1,13,258,2017-11-09 15:23:08,,0
97514,28,1,6,135,2017-11-07 15:06:01,,0
17149,11,1,19,319,2017-11-07 14:41:07,,0
80560,7,2,9,101,2017-11-09 11:06:16,,0
83252,9,1,19,334,2017-11-09 07:51:38,,0
90985,3,1,13,409,2017-11-09 01:13:16,,0
105456,2,1,13,205,2017-11-07 06:25:59,,0
125222,9,1,6,107,2017-11-09 09:43:21,,0
29140,1,1,43,153,2017-11-07 15:54:29,,0
44490,12,1,19,265,2017-11-09 11:10:54,,0
73516,26,1,17,121,2017-11-07 01:01:38,,0
45009,18,1,18,107,2017-11-09 15:58:36,,0
305970,28,1,15,135,2017-11-09 13:23:47,,0
210429,21,1,32,128,2017-11-07 03:16:16,,0
30231,2,1,18,236,2017-11-09 07:50:52,,0
114083,3,1,11,452,2017-11-08 08:50:29,,0
26995,12,1,17,205,2017-11-09 06:21:54,,0
99914,3,1,18,442,2017-11-09 03:37:42,,0
52608,2,1,15,435,2017-11-08 20:44:31,,0
36150,14,1,10,463,2017-11-07 21:40:34,,0
82039,17,1,19,280,2017-11-08 05:10:20,,0
196337,26,1,18,477,2017-11-08 07:46:05,,0
119167,3,1,3,173,2017-11-08 22:01:08,,0
207246,9,1,19,232,2017-11-07 00:41:01,,0
168253,2,1,13,377,2017-11-09 07:49:54,,0
73487,13,1,19,477,2017-11-06 22:22:21,,0
105475,3,1,22,421,2017-11-09 06:42:02,,0
71365,9,1,25,244,2017-11-07 16:34:37,,0
14475,3,1,18,280,2017-11-09 14:50:34,,0
85644,7,2,65,101,2017-11-09 11:40:48,,0
79892,12,1,8,178,2017-11-08 10:04:13,,0
41841,12,1,13,265,2017-11-08 08:21:39,,0
29748,1,1,25,134,2017-11-07 04:00:26,,0
105861,23,1,13,153,2017-11-08 16:14:12,,0
55486,7,1,17,101,2017-11-09 05:43:35,,0
37972,9,1,13,215,2017-11-06 16:47:39,,0
59254,2,1,16,122,2017-11-09 00:33:24,,0
1923,9,1,13,466,2017-11-08 08:39:21,,0
95556,21,2,13,128,2017-11-09 00:13:42,,0
126505,22,2,9,116,2017-11-07 17:44:41,,0
120918,9,2,35,258,2017-11-08 13:41:37,,0
29943,27,1,6,122,2017-11-09 09:46:36,,0
170153,8,1,13,145,2017-11-09 05:26:54,,0
92610,3,1,20,280,2017-11-07 05:21:09,,0
238548,18,1,19,134,2017-11-08 14:49:49,,0
17459,2,1,13,219,2017-11-07 00:52:55,,0
28393,2,1,9,237,2017-11-08 06:42:45,,0
69395,3,1,25,452,2017-11-09 10:07:41,,0
98195,9,1,15,107,2017-11-08 22:16:37,,0
72304,36,1,19,110,2017-11-06 23:52:24,,0
55910,2,1,19,364,2017-11-07 02:50:57,,0
15978,7,1,12,101,2017-11-07 10:27:05,,0
126,26,1,13,266,2017-11-09 15:12:48,,0
67494,3,1,15,280,2017-11-08 11:42:08,,0
98554,3,1,41,137,2017-11-08 16:50:10,,0
8318,18,1,19,107,2017-11-08 23:55:02,,0
5314,3,1,32,19,2017-11-07 06:41:14,,0
112464,18,1,13,107,2017-11-08 13:48:28,,0
97899,2,1,25,219,2017-11-07 13:24:26,,0
30996,3,1,12,280,2017-11-07 03:23:54,,0
158594,15,1,22,153,2017-11-07 12:17:51,,0
172978,3,1,19,130,2017-11-08 15:07:20,,0
118252,19,957,59,213,2017-11-07 13:19:35,2017-11-07 13:22:10,1
105433,2,1,47,205,2017-11-07 19:20:49,,0
122582,3,1,19,280,2017-11-07 05:40:15,,0
5348,2,1,13,469,2017-11-09 11:07:12,,0
111897,3,1,10,442,2017-11-07 08:05:46,,0
66480,12,2,6,178,2017-11-07 06:42:48,,0
161728,12,1,13,178,2017-11-07 12:04:39,,0
27523,36,1,13,373,2017-11-09 15:09:17,,0
66013,9,1,13,445,2017-11-07 13:01:17,,0
106598,3,1,13,280,2017-11-08 09:57:35,,0
76989,2,1,22,122,2017-11-08 18:04:11,,0
42513,2,1,6,219,2017-11-08 01:49:52,,0
42167,6,1,19,125,2017-11-08 06:17:35,,0
193346,18,1,18,439,2017-11-08 04:36:08,,0
47534,12,2,9,259,2017-11-08 09:52:11,,0
73516,9,1,13,442,2017-11-09 01:42:16,,0
59295,18,1,13,134,2017-11-07 05:10:22,,0
5348,12,1,25,178,2017-11-08 09:50:24,,0
42208,12,1,13,19,2017-11-06 23:47:48,,0
191298,12,1,3,259,2017-11-08 00:36:40,,0
109644,12,1,30,245,2017-11-09 05:43:35,,0
140340,3,1,19,280,2017-11-07 03:29:30,,0
63400,109,0,59,347,2017-11-09 12:48:31,,0
152145,15,1,17,245,2017-11-06 16:42:50,,0
362527,12,1,41,205,2017-11-09 06:10:00,,0
100929,15,1,11,3,2017-11-09 13:00:01,,0
103019,18,1,46,107,2017-11-08 04:44:14,,0
240707,19,0,24,213,2017-11-08 03:38:11,,0
53960,8,1,19,259,2017-11-07 16:14:49,,0
53422,12,1,19,245,2017-11-08 21:22:50,,0
30920,10,1,13,377,2017-11-07 15:53:47,,0
217401,6,1,14,125,2017-11-08 13:23:52,,0
469,19,0,21,347,2017-11-08 11:54:41,,0
54281,13,1,19,477,2017-11-06 17:44:48,,0
24985,18,1,19,439,2017-11-09 00:32:29,,0
8353,2,1,19,435,2017-11-09 07:24:51,,0
59393,9,1,8,134,2017-11-08 00:37:48,,0
8580,3,1,17,280,2017-11-09 04:13:27,,0
81211,12,1,35,178,2017-11-09 10:00:00,,0
40879,3,1,9,137,2017-11-06 18:36:14,,0
17411,24,1,8,178,2017-11-09 03:06:32,,0
89227,12,1,13,259,2017-11-08 14:31:19,,0
86947,9,1,18,244,2017-11-09 05:37:29,,0
108378,12,1,15,409,2017-11-07 16:23:53,,0
94370,18,1,23,376,2017-11-08 13:29:42,,0
84417,2,1,19,219,2017-11-08 22:40:45,,0
118765,12,1,53,265,2017-11-08 22:53:34,,0
133242,12,1,18,140,2017-11-07 13:17:02,,0
80416,9,1,19,442,2017-11-08 12:39:50,,0
56063,14,1,30,467,2017-11-09 13:38:09,,0
22006,3,1,13,489,2017-11-09 05:05:09,,0
85085,12,1,17,328,2017-11-09 10:55:34,,0
59596,11,1,13,487,2017-11-08 15:44:11,,0
32972,18,1,47,107,2017-11-08 14:36:06,,0
122948,18,3032,607,107,2017-11-07 00:37:58,,0
69034,12,1,13,178,2017-11-07 07:29:12,,0
114636,18,1,13,121,2017-11-09 12:06:40,,0
67606,9,1,8,442,2017-11-08 03:16:41,,0
27549,15,1,19,315,2017-11-07 06:53:55,,0
64609,3,1,16,280,2017-11-08 04:50:17,,0
171687,3,1,10,480,2017-11-09 12:28:32,,0
103106,8,1,41,145,2017-11-08 04:02:57,,0
363136,15,1,10,265,2017-11-09 05:23:31,,0
72589,12,1,13,259,2017-11-07 11:31:44,,0
88710,3,1,25,280,2017-11-08 02:42:57,,0
85999,14,1,13,401,2017-11-09 08:31:21,,0
153744,15,1,19,315,2017-11-08 03:51:46,,0
7072,15,2,49,245,2017-11-06 16:43:29,,0
106770,10,1,17,317,2017-11-08 13:50:59,,0
41483,2,1,17,435,2017-11-08 03:17:56,,0
188726,3,1,17,19,2017-11-07 10:22:46,,0
115756,15,1,22,278,2017-11-07 07:32:19,,0
248192,3,1,6,421,2017-11-08 02:09:50,,0
24985,2,1,13,205,2017-11-07 06:00:23,,0
8314,2,1,19,219,2017-11-09 14:27:06,,0
1815,12,1,14,140,2017-11-09 14:00:25,,0
8362,18,1,13,107,2017-11-08 11:00:38,,0
162030,12,1,12,145,2017-11-07 11:48:27,,0
11837,26,1,8,477,2017-11-08 10:12:11,,0
128236,2,1,12,477,2017-11-08 04:04:53,,0
28046,26,1,1,121,2017-11-08 14:26:49,,0
88255,18,1,19,439,2017-11-08 06:36:08,,0
65469,3,1,19,280,2017-11-08 02:09:49,,0
66570,12,1,19,178,2017-11-09 10:50:33,,0
42529,3,1,13,480,2017-11-07 04:39:40,,0
